ancient,old,new,Human DC-Sigh-AF488 200ug/ml Slide#15317 CFG#2569 v5.0 Alexa488 3/28/12 HJ,Human DC-Sign-R-AF488 200ug/ml Slide#15318 CFG#2569 v5.0 Alexa488 3/28/12 HJ,Human DC-Sign-tetramer 200ug/ml Slide#15320 CFG#2569 v5.0 Alexa488 3/29/12 HJ,Human-DC-Sign-R-Tetramer 200ug/ml Slide#15321 CFG#2569 v5.0 Alexa488 3/29/12 HJ,Human DC-Sign(Gal) (200ug/mL) Slide#11435 CFG#1874 v4.1 Alexa488 2/4/10 Hong
Fucα1-2Galβ1-3GlcNAcβ1-3(Galβ1-4(Fucα1-3)GlcNAcβ1-6)Galβ1-4Glc-Sp21,Fuca1-2Galb1-3GlcNAcb1-3(Galb1-4(Fuca1-3)GlcNAcb1-6)Galb1-4Glc-Sp21,Galb1-4(Fuca1-3)GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,67.17450000000001,15.042199999999996,80.0969,109.8102,5.329574999999997
Galβ1-4GlcNAcβ1-2(Galβ1-4GlcNAcβ1-4)Manα1-3(Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp21,Galb1-4GlcNAcb1-2(Galb1-4GlcNAcb1-4)Mana1-3(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp21,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,27.59877500000001,15.091975000000005,16.10665000000001,46.39267500000001,9.804724999999998
GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-3(GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp20,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,37.146575,14.219224999999998,14.575999999999999,84.78997500000003,3.124525000000004
Galα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-3(Galα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp20,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3(Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,34.183400000000006,44.62424999999996,25.13645,8.980350000000003,8.689425
Galα1-3Galβ1-4(Fucα1-3)GlcNAcβ1-2Manα1-3(Galα1-3Galβ1-4(Fucα1-3)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp20,Gala1-3Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3(Gala1-3Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,Gala1-3Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Gala1-3Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,19.97665,30.167475,44.607275,43.805925,6.078100000000001
GalNAcα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-3(GalNAcα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp20,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3(GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,19.357200000000006,55.554675,14.437849999999996,8.910325,6.3425
Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-3(Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp20,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3(Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,22.219174999999996,11.668425,55.79632500000001,18.3801,7.5025
Fucα1-2Galβ1-3(Fucα1-4)GlcNAcβ1-2Manα1-3(Fucα1-2Galβ1-3(Fucα1-4)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp19,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3(Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-2Mana1-3(Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,36.722725,232.895775,57.641975000000016,65.01920000000001,-4.021074999999999
Neu5Acα2-3Galβ1-4GlcNAcβ1-3GalNAc-Sp14,Neu5Aca2-3Galb1-4GlcNAcb1-3GalNAc-Sp14,Neu5Aca2-3Galb1-4GlcNAcb1-3GalNAc-Sp14,77.636025,277.580625,81.84337500000002,671.580275,1.996875
Neu5Acα2-6Galβ1-4GlcNAcβ1-3GalNAc-Sp14,Neu5Aca2-6Galb1-4GlcNAcb1-3GalNAc-Sp14,Neu5Aca2-6Galb1-4GlcNAcb1-3GalNAc-Sp14,60.2422,514.0250250000001,23.526575,290.696875,2.7473499999999973
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3GalNAcα-Sp14,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,65.90285,434.003075,101.113575,342.281975,33.912175
(GalNAcβ1-4GlcNAcβ1-2Manα1-6)GalNAcβ1-4GlcNAcβ1-2Manα1-3Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,(GalNAcb1-4GlcNAcb1-2Mana1-6)GalNAcb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,GalNAcb1-4GlcNAcb1-2Mana1-6(GalNAcb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,19.48655,214.95129999999997,24.782650000000004,146.58417500000004,5.681675
Galβ1-3GalNAcα1-3(Fucα1-2)Galβ1-4Glc-Sp0,Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glc-Sp0,Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glc-Sp0,24.09942500000001,207.40630000000004,61.64065000000001,361.327575,3.5267250000000008
Galβ1-3GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAc-Sp0,Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,30.393625,334.130275,42.99222500000001,416.5792,3.249175000000001
Galβ1-3GlcNΑcβ1-3(Galβ1-3GlcNΑcβ1-3Galβ1-4GlcNΑcβ1-6)Galβ1-4Glcβ-Sp0,Galb1-3GlcNacb1-3(Galb1-3GlcNacb1-3Galb1-4GlcNacb1-6)Galb1-4Glcb-Sp0,Galb1-3GlcNacb1-3Galb1-4GlcNacb1-6(Galb1-3GlcNacb1-3)Galb1-4Glcb-Sp0,23.9778,23.693699999999996,15.597699999999994,20.607475,7.351425000000003
Galβ1-3GlcNAcβ1-3(Galβ1-4(Fucα1-3)GlcNAcβ1-6)Galβ1-4Glc-Sp21,Galb1-3GlcNAcb1-3(Galb1-4(Fuca1-3)GlcNAcb1-6)Galb1-4Glc-Sp21 ,Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21 ,164.67089999999996,18.841149999999985,115.75765,40.5201,10.192275
Fucα1-2Galβ1-3(Fucα1-4)GlcNAcβ1-3(Galβ1-4GlcNAcβ1-6)Galβ1-4Glc-Sp21,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-3(Galb1-4GlcNAcb1-6)Galb1-4Glc-Sp21,Galb1-4GlcNAcb1-6(Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,86.250325,322.4394,14.586200000000005,480.8035749999999,3.250300000000001
Fucα1-2Galβ1-3(Fucα1-4)GlcNAcβ1-3(Galβ1-4(Fucα1-3)GlcNAcβ1-6)Galβ1-4Glc-Sp21,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-3(Galb1-4(Fuca1-3)GlcNAcb1-6)Galb1-4Glc-Sp21,Galb1-4(Fuca1-3)GlcNAcb1-6(Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,133.09077499999998,142.830625,19.04015,181.1787,-1.0244000000000009
Galβ1-3GlcNAcβ1-3(Galβ1-3GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-6)Galβ1-4Glc-Sp21,Galb1-3GlcNAcb1-3(Galb1-3GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-6)Galb1-4Glc-Sp21 ,Galb1-3GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21 ,44.51452499999999,239.2488,13.046149999999955,35.35835,4.590525000000004
Galβ1-4GlcNΑcβ1-2(Galβ1-4GlcNΑcβ1-4)Manα1-3(Galβ1-4GlcNΑcβ1-2(Galβ1-4GlcNΑcβ1-6)Manα1-6)Manβ1-4GlcNΑcβ1-4GlcNΑcβ-Sp21,Galb1-4GlcNacb1-2(Galb1-4GlcNacb1-4)Mana1-3(Galb1-4GlcNacb1-2(Galb1-4GlcNacb1-6)Mana1-6)Manb1-4GlcNacb1-4GlcNacb-Sp21,Galb1-4GlcNacb1-6(Galb1-4GlcNacb1-2)Mana1-6(Galb1-4GlcNacb1-4(Galb1-4GlcNacb1-2)Mana1-3)Manb1-4GlcNacb1-4GlcNacb-Sp21,10.500799999999998,209.013425,12.285174999999995,33.20087500000001,14.404375
GlcNΑcβ1-2(GlcNΑcβ1-4)Manα1-3(GlcNΑcβ1-2Manα1-6)Manβ1-4GlcNΑcβ1-4GlcNΑc-Sp21,GlcNacb1-2(GlcNacb1-4)Mana1-3(GlcNacb1-2Mana1-6)Manb1-4GlcNacb1-4GlcNac-Sp21,GlcNacb1-2Mana1-6(GlcNacb1-4(GlcNacb1-2)Mana1-3)Manb1-4GlcNacb1-4GlcNac-Sp21,10.0761,39.20940000000001,38.26352500000001,71.07805,5.12025
Fucα1-2Galβ1-3GalNAcα1-3(Fucα1-2)Galβ1-4Glcβ-Sp0,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,37.787975,39.76055,21.628775,240.767725,8.029775000000003
Fucα1-2Galβ1-3GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ-Sp0,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,44.88289999999999,22.759625,31.03425000000001,191.631475,-1.46265
Galβ1-3GlcNAcβ1-3GalNAcα-Sp14,Galb1-3GlcNAcb1-3GalNAca-Sp14,Galb1-3GlcNAcb1-3GalNAca-Sp14,81.69152499999998,170.299325,12.1124,319.003025,0.8748500000000021
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4GlcNAcβ1-3GalNAcα-Sp14,Neu5Aca2-3(GalNAcb1-4)Galb1-4GlcNAcb1-3GalNAca-Sp14,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb1-3GalNAca-Sp14,18.489349999999995,259.64945,39.8686,215.02362500000004,3.367175
GalNAcα1-3(Fucα1-2)Galβ1-3GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ-Sp0,GalNAca1-3(Fuca1-2)Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,GalNAca1-3(Fuca1-2)Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,15.590700000000002,25.962974999999986,11.7301,24.000324999999997,4.917525000000001
Galα1-3Galβ1-3GlcNAcβ1-2Manα1-3(Galα1-3Galβ1-3GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp19,Gala1-3Galb1-3GlcNAcb1-2Mana1-3(Gala1-3Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp19,Gala1-3Galb1-3GlcNAcb1-2Mana1-6(Gala1-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp19,26.33545000000001,57.884725,11.232900000000004,40.11345,14.687225
Galα1-3Galβ1-3(Fucα1-4)GlcNAcβ1-2Manα1-3(Galα1-3Galβ1-3(Fucα1-4)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp19,Gala1-3Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3(Gala1-3Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp19,Gala1-3Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6(Gala1-3Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp19,94.932325,53.94655,111.02092500000003,24.0277,6.964599999999999
Galβ1-4GlcNAcβ1-2Manα1-3(GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp19,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp19,12.23955,35.86177499999999,4.762299999999998,99.326325,4.144399999999999
GlcNAcβ1-2Manα1-3(Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp12,GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,52.21850000000001,529.827175,30.097075,551.8208750000001,4.244075000000001
,GlcNAcb1-2Mana1-3(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,33.92012500000001,91.08810000000004,25.07875,458.2462,
Neu5Acα2-3Galβ1-3GlcNAcβ1-3GalNAcα-Sp14,Neu5Aca2-3Galb1-3GlcNAcb1-3GalNAca-Sp14,Neu5Aca2-3Galb1-3GlcNAcb1-3GalNAca-Sp14,49.54345000000001,126.92632499999998,17.853324999999995,143.00055000000003,3.892825000000003
Fucα1-2Galβ1-4GlcNΑcβ1-3GalNΑcα-Sp14,Fuca1-2Galb1-4GlcNacb1-3GalNaca-Sp14,Fuca1-2Galb1-4GlcNacb1-3GalNaca-Sp14,32.0511,42.46345000000001,42.47612500000001,352.74115000000006,3.9128000000000007
Galβ1-4(Fucα1-3)GlcNΑcβ1-3GalNΑcα-Sp14,Galb1-4(Fuca1-3)GlcNacb1-3GalNaca-Sp14,Galb1-4(Fuca1-3)GlcNacb1-3GalNaca-Sp14,160.12,503.495975,54.180675,647.5027,4.8391
GalNΑcα1-3GalNΑcβ1-3Galα1-4Galβ1-4GlcNΑcβ-Sp0,GalNaca1-3GalNacb1-3Gala1-4Galb1-4GlcNacb-Sp0,GalNaca1-3GalNacb1-3Gala1-4Galb1-4GlcNacb-Sp0,25.416299999999996,132.58227499999998,66.405,369.99515,1.4007499999999968
Galα1-4Galβ1-3GlcNΑcβ1-2Manα1-3(Galα1-4Galβ1-3GlcNΑcβ1-2Manα1-6)Manβ1-4GlcNΑcβ1-4GlcNΑcβ-Sp19,Gala1-4Galb1-3GlcNacb1-2Mana1-3(Gala1-4Galb1-3GlcNacb1-2Mana1-6)Manb1-4GlcNacb1-4GlcNacb-Sp19,Gala1-4Galb1-3GlcNacb1-2Mana1-6(Gala1-4Galb1-3GlcNacb1-2Mana1-3)Manb1-4GlcNacb1-4GlcNacb-Sp19,38.967275,197.0346,56.28137499999999,65.360975,4.2468249999999985
Galα1-4Galβ1-4GlcNΑcβ1-2Manα1-3(Galα1-4Galβ1-4GlcNΑcβ1-2Manα1-6)Manβ1-4GlcNΑcβ1-4GlcNΑcβ-LVΑNKT,Gala1-4Galb1-4GlcNacb1-2Mana1-3(Gala1-4Galb1-4GlcNacb1-2Mana1-6)Manb1-4GlcNacb1-4GlcNacb-LVaNKT,Gala1-4Galb1-4GlcNacb1-2Mana1-6(Gala1-4Galb1-4GlcNacb1-2Mana1-3)Manb1-4GlcNacb1-4GlcNacb-Sp24,26.23675,64.13647500000002,22.99475,24.268574999999995,4.122475000000001
Galα1-3Galβ1-4GlcNΑcβ1-3GalNΑcα-Sp14,Gala1-3Galb1-4GlcNacb1-3GalNaca-Sp14,Gala1-3Galb1-4GlcNacb1-3GalNaca-Sp14,23.18025,259.851775,27.461125,256.455375,10.121750000000002
Galβ1-3GlcNAcβ1-6Galβ1-4GlcNAcβ-Sp0,Galb1-3GlcNAcb1-6Galb1-4GlcNAcb-Sp0,Galb1-3GlcNAcb1-6Galb1-4GlcNAcb-Sp0,29.74172500000001,120.3984,46.66574999999999,17.40625,3.220600000000002
Galβ1-3GlcNAcα1-6Galβ1-4GlcNAcβ-Sp0,Galb1-3GlcNAca1-6Galb1-4GlcNAcb-Sp0,Galb1-3GlcNAca1-6Galb1-4GlcNAcb-Sp0,85.90112500000002,331.0052750000001,84.87502499999994,521.9866,6.965074999999999
GalNAcβ1-3Galα1-6Galβ1-4Glcβ-Sp8,GalNAcb1-3Gala1-6Galb1-4Glcb-Sp8,GalNAcb1-3Gala1-6Galb1-4Glcb-Sp8,110.333425,12.727324999999995,12.167675000000004,1299.6286250000005,2.1321250000000007
GlcNAcβ1-6(GlcNAcβ1-3)GalNAcα-Sp14,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,,,,,,5.689650000000002
Galα1-3(Fucα1-2)Galβ1-4(Fucα1-3)Glcβ-Sp21,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)Glcb-Sp21,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)Glcb-Sp21,76.85655,90.946,11.700625,43.8755,6.204324999999997
Neu5Acα2-6Galβ1-3GlcNAcβ1-3(Galβ1-4GlcNAcβ1-6)Galβ1-4Glc-Sp21,Neu5Aca2-6Galb1-3GlcNAcb1-3(Galb1-4GlcNAcb1-6)Galb1-4Glc-Sp21,Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,13.451175,14.819175,12.757424999999998,30.9225,6.918099999999999
Galβ1-3GalNAcβ1-4(Neu5Acα2-8Neu5Acα2-3)Galβ1-4Glcβ-Sp0,Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,42.02114999999999,57.17122499999997,17.875749999999996,93.25967500000002,7.680074999999999
Neu5Acα2-3Galβ1-3GalNAcβ1-4(Neu5Acα2-8Neu5Acα2-3)Galβ1-4Glcβ-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,17.328274999999998,164.78652499999995,20.7625,216.548425,9.198175
Galα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-3GalNAcα-Sp14,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,16.227324999999997,206.6642,7.785999999999999,175.834125,7.434750000000005
GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-3GalNAcα-Sp14,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,44.42744999999999,185.40785,16.5295,25.41184999999999,2.892425
GalNAcα1-3GalNAcβ1-3Galα1-4Galβ1-4Glcβ-Sp0,GalNAca1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,GalNAca1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,47.44717500000001,148.716475,35.056225,263.165575,3.8333249999999977
Fucα1-2Galβ1-4(Fucα1-3)GlcNAcβ1-3GalNAcα-Sp14,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,41.47472500000001,527.7495999999999,58.69625,360.90524999999985,5.746875
Galα1-3(Fucα1-2)Galβ1-4(Fucα1-3)GlcNAcβ1-3GalNAc-Sp14,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,34.96512500000001,41.181399999999975,15.056775000000002,83.71724999999998,12.215700000000002
GalNAcα1-3(Fucα1-2)Galβ1-4(Fucα1-3)GlcNAcβ1-3GalNAc-Sp14,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,265.31167500000004,285.9701250000001,232.12455,300.835675,10.279975000000002
Galβ1-4(Fucα1-3)GlcNAcβ1-2Manα1-3(Galβ1-4(Fucα1-3)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,8.157574999999998,20.05617499999999,27.024625,35.070625,7.0310500000000005
Fucα1-2Galβ1-4GlcNAcβ1-2Manα1-3(Fucα1-2Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,Fuca1-2Galb1-4GlcNAcb1-2Mana1-3(Fuca1-2Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Fuca1-2Galb1-4GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,14.553324999999996,12.167825000000004,30.13815,15.538649999999995,6.3516
GlcNAcβ1-2Manα1-3(GlcNAcβ1-2(GlcNAcβ1-6)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp19,GlcNAcb1-2Mana1-3(GlcNAcb1-2(GlcNAcb1-6)Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,GlcNAcb1-2(GlcNAcb1-6)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,75.17432500000002,217.146225,25.411925,109.708175,1.3324750000000023
Fucα1-2Galβ1-3GlcNAcβ1-3GalNAc-Sp14,Fuca1-2Galb1-3GlcNAcb1-3GalNAc-Sp14,Fuca1-2Galb1-3GlcNAcb1-3GalNAc-Sp14,33.194675000000004,82.57915000000001,11.589725,102.38349999999998,-0.644400000000001
Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-3GalNAc-Sp14,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,14.935300000000005,229.44372500000003,18.828325000000007,55.93607500000001,4.810349999999996
GalNAcα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-3GalNAc-Sp14,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,29.186675,82.00827499999998,26.998575,465.78580000000017,9.079775
Galα1-3Galβ1-3GlcNAcβ1-3GalNAc-Sp14,Gala1-3Galb1-3GlcNAcb1-3GalNAc-Sp14,Gala1-3Galb1-3GlcNAcb1-3GalNAc-Sp14,21.463649999999987,281.7181750000001,30.591424999999994,110.29042500000004,4.2600500000000014
Fucα1-2Galβ1-3GlcNAcβ1-2Manα1-3(Fucα1-2Galβ1-3GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,Fuca1-2Galb1-3GlcNAcb1-2Mana1-3(Fuca1-2Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Fuca1-2Galb1-3GlcNAcb1-2Mana1-6(Fuca1-2Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,54.19045000000001,14.020125000000005,64.80295,51.819724999999984,11.344074999999995
